TimestampS,WaitTimeUs,CPU
104.009,15625,0
104.102,15625,0
104.148,15625,0
104.166,15625,0
104.289,15625,0
104.326,15625,0
104.409,15625,0
104.411,15625,0
104.476,15625,0
104.526,15625,0
104.541,15625,0
104.573,15625,0
104.625,15625,0
104.707,15625,0
104.839,15625,0
104.867,15625,0
104.899,15625,0
104.934,15625,0
104.942,15625,0
104.959,15625,0
104.993,15625,0
105.069,15625,0
105.173,15625,0
105.257,15625,0
105.292,15625,0
105.319,15625,0
105.442,15625,0
105.509,15625,0
105.540,15625,0
105.552,15625,0
105.592,15625,0
105.634,15625,0
105.741,15625,0
105.809,15625,0
105.821,15625,0
105.842,15625,0
105.914,15625,0
105.976,15625,0
106.073,15625,0
106.104,15625,0
106.137,15625,0
106.257,15625,0
106.319,15625,0
106.367,15625,0
106.386,15625,0
106.446,15625,0
106.587,15625,0
106.642,15625,0
106.771,15625,0
106.787,15625,0
106.869,15625,0
106.890,15625,0
106.909,15625,0
106.911,15625,0
106.948,15625,0
107.038,15625,0
107.092,15625,0
107.121,15625,0
107.142,15625,0
107.193,15625,0
107.325,15625,0
107.392,15625,0
107.452,15625,0
107.543,15625,0
107.576,15625,0
107.726,15625,0
107.773,15625,0
107.836,15625,0
107.927,15625,0
107.942,15625,0
107.993,15625,0
108.074,15625,0
108.154,15625,0
108.243,15625,0
108.276,15625,0
108.338,15625,0
108.389,15625,0
108.459,15625,0
108.526,15625,0
108.557,15625,0
108.592,15625,0
108.618,15625,0
108.657,15625,0
108.667,15625,0
108.709,15625,0
108.724,15625,0
108.743,15625,0
108.896,15625,0
108.918,15625,0
108.976,15625,0
108.992,15625,0
109.008,15625,0
109.068,15625,0
109.147,15625,0
109.385,15625,0
109.414,15625,0
109.443,15625,0
109.616,15625,0
109.776,15625,0
109.788,15625,0
109.809,15625,0
109.994,15625,0
110.009,15625,0
110.126,15625,0
110.340,15625,0
110.382,15625,0
110.419,15625,0
110.492,15625,0
110.610,15625,0
110.635,15625,0
110.788,15625,0
110.876,15625,0
110.927,15625,0
111.143,15625,0
111.163,15625,0
111.351,15625,0
111.367,15625,0
111.414,15625,0
111.493,15625,0
111.601,15625,0
111.759,15625,0
111.804,15625,0
111.865,15625,0
111.885,15625,0
111.929,15625,0
111.974,15625,0
112.024,15625,0
112.154,15625,0
112.163,15625,0
112.177,15625,0
112.243,15625,0
112.292,15625,0
112.343,15625,0
112.459,15625,0
112.505,15625,0
112.526,15625,0
112.576,15625,0
112.584,15625,0
112.641,15625,0
112.693,15625,0
112.826,15625,0
112.914,15625,0
112.926,15625,0
113.052,15625,0
113.142,15625,0
113.166,15625,0
113.398,15625,0
113.414,15625,0
113.459,15625,0
113.476,15625,0
113.493,15625,0
113.543,15625,0
113.576,15625,0
113.630,15625,0
113.650,15625,0
113.693,15625,0
113.743,15625,0
113.776,15625,0
113.840,15625,0
113.928,15625,0
113.959,15625,0
113.976,15625,0
114.168,15625,0
114.179,15625,0
114.193,15625,0
114.209,15625,0
114.242,15625,0
114.276,15625,0
114.292,15625,0
114.305,15625,0
114.322,15625,0
114.366,15625,0
114.386,15625,0
114.402,15625,0
114.423,15625,0
114.428,15625,0
114.524,15625,0
114.536,15625,0
114.573,15625,0
114.603,15625,0
114.659,15625,0
114.677,15625,0
114.693,15625,0
114.709,15625,0
114.901,15625,0
115.026,15625,0
115.193,15625,0
115.208,15625,0
115.275,15625,0
115.324,15625,0
115.343,15625,0
115.367,15625,0
115.409,15625,0
115.474,15625,0
115.593,15625,0
115.609,15625,0
115.620,15625,0
115.874,15625,0
115.946,15625,0
115.976,15625,0
116.009,15625,0
116.037,15625,0
116.058,15625,0
116.100,15625,0
116.120,15625,0
116.138,15625,0
116.177,15625,0
116.193,15625,0
116.259,15625,0
116.383,15625,0
116.459,15625,0
116.476,15625,0
116.508,15625,0
116.556,15625,0
116.609,15625,0
116.618,15625,0
116.693,15625,0
116.709,15625,0
116.726,15625,0
116.756,15625,0
116.917,15625,0
116.937,15625,0
116.992,15625,0
117.025,15625,0
117.040,15625,0
117.059,15625,0
117.076,15625,0
117.104,15625,0
117.146,15625,0
117.374,15625,0
117.393,15625,0
117.576,15625,0
117.652,15625,0
117.756,15625,0
117.793,15625,0
117.821,15625,0
117.901,15625,0
117.959,15625,0
117.976,15625,0
118.136,15625,0
118.157,15625,0
118.193,15625,0
118.208,15625,0
118.226,15625,0
118.293,15625,0
118.306,15625,0
118.320,15625,0
118.359,15625,0
118.492,15625,0
118.556,15625,0
118.618,15625,0
118.680,15625,0
118.709,15625,0
118.726,15625,0
118.774,15625,0
118.787,15625,0
118.826,15625,0
118.842,15625,0
119.039,15625,0
119.149,15625,0
119.170,15625,0
119.177,15625,0
119.226,15625,0
119.292,15625,0
119.354,15625,0
119.447,15625,0
119.493,15625,0
119.525,15625,0
119.588,15625,0
119.635,15625,0
119.654,15625,0
119.692,15625,0
119.787,15625,0
119.825,15625,0
119.909,15625,0
119.911,15625,0
119.976,15625,0
120.040,15625,0
120.086,15625,0
120.116,15625,0
120.195,15625,0
120.226,15625,0
120.243,15625,0
120.289,15625,0
120.421,15625,0
120.542,15625,0
120.709,15625,0
120.726,15625,0
120.776,15625,0
120.793,15625,0
120.805,15625,0
120.975,15625,0
120.991,15625,0
121.009,15625,0
121.118,15625,0
121.226,15625,0
121.309,15625,0
121.326,15625,0
121.334,15625,0
121.355,15625,0
121.397,15625,0
121.476,15625,0
121.561,15625,0
121.591,15625,0
121.622,15625,0
121.633,15625,0
121.742,15625,0
121.776,15625,0
121.826,15625,0
121.859,15625,0
121.890,15625,0
121.906,15625,0
121.931,15625,0
121.959,15625,0
121.974,15625,0
122.005,15625,0
122.038,15625,0
122.101,15625,0
122.133,15625,0
122.164,15625,0
122.185,15625,0
122.242,15625,0
122.259,15625,0
122.326,15625,0
122.354,15625,0
122.403,15625,0
122.442,15625,0
122.476,15625,0
122.508,15625,0
122.521,15625,0
122.536,15625,0
122.576,15625,0
122.592,15625,0
122.603,15625,0
122.623,15625,0
122.659,15625,0
122.693,15625,0
122.742,15625,0
122.771,15625,0
122.807,15625,0
122.818,15625,0
122.892,15625,0
122.914,15625,0
122.942,15625,0
122.992,15625,0
123.005,15625,0
123.026,15625,0
123.069,15625,0
123.089,15625,0
123.239,15625,0
123.367,15625,0
123.425,15625,0
123.459,15625,0
123.506,15625,0
123.524,15625,0
123.539,15625,0
123.709,15625,0
123.759,15625,0
123.809,15625,0
123.826,15625,0
124.061,15625,0
124.326,15625,0
124.407,15625,0
124.459,15625,0
124.554,15625,0
124.575,15625,0
124.609,15625,0
124.658,15625,0
124.682,15625,0
124.693,15625,0
124.710,15625,0
124.759,15625,0
124.776,15625,0
124.808,15625,0
124.818,15625,0
124.839,15625,0
124.852,15625,0
124.885,15625,0
124.936,15625,0
125.059,15625,0
125.195,15625,0
125.256,15625,0
125.320,15625,0
125.355,15625,0
125.384,15625,0
125.422,15625,0
125.459,15625,0
125.542,15625,0
125.556,15625,0
125.616,15625,0
125.674,15625,0
125.710,15625,0
125.756,15625,0
125.833,15625,0
126.091,15625,0
126.150,15625,0
126.161,15625,0
126.180,15625,0
126.209,15625,0
126.290,15625,0
126.343,15625,0
126.476,15625,0
126.526,15625,0
126.553,15625,0
126.609,15625,0
126.625,15625,0
126.654,15625,0
126.726,15625,0
126.740,15625,0
126.756,15625,0
126.842,15625,0
126.858,15625,0
126.943,15625,0
126.976,15625,0
126.990,15625,0
127.054,15625,0
127.118,15625,0
127.139,15625,0
127.159,15625,0
127.209,15625,0
127.242,15625,0
127.309,15625,0
127.352,15625,0
127.414,15625,0
127.574,15625,0
127.826,15625,0
127.838,15625,0
128.007,15625,0
128.041,15625,0
128.226,15625,0
128.242,15625,0
128.259,15625,0
128.293,15625,0
128.342,15625,0
128.390,15625,0
128.526,15625,0
128.539,15625,0
128.583,15625,0
128.634,15625,0
128.709,15625,0
128.775,15625,0
128.818,15625,0
128.859,15625,0
128.880,15625,0
128.922,15625,0
128.945,15625,0
128.959,15625,0
129.009,15625,0
129.042,15625,0
129.102,15625,0
129.158,15625,0
129.193,15625,0
129.209,15625,0
129.369,15625,0
129.381,15625,0
129.426,15625,0
129.573,15625,0
129.641,15625,0
129.708,15625,0
129.724,15625,0
129.787,15625,0
129.808,15625,0
129.850,15625,0
129.871,15625,0
130.009,15625,0
130.041,15625,0
130.083,15625,0
130.105,15625,0
130.242,15625,0
130.259,15625,0
130.302,15625,0
130.376,15625,0
130.383,15625,0
130.476,15625,0
130.491,15625,0
130.555,15625,0
130.646,15625,0
130.725,15625,0
130.787,15625,0
130.872,15625,0
130.903,15625,0
130.928,15625,0
130.943,15625,0
131.118,15625,0
131.166,15625,0
131.209,15625,0
131.226,15625,0
131.335,15625,0
131.459,15625,0
131.492,15625,0
131.587,15625,0
131.608,15625,0
131.651,15625,0
131.671,15625,0
131.743,15625,0
131.759,15625,0
131.789,15625,0
131.825,15625,0
131.912,15625,0
132.009,15625,0
132.024,15625,0
132.076,15625,0
132.190,15625,0
132.209,15625,0
132.226,15625,0
132.243,15625,0
132.259,15625,0
132.476,15625,0
132.493,15625,0
132.509,15625,0
132.559,15625,0
132.609,15625,0
132.631,15625,0
132.726,15625,0
132.759,15625,0
132.914,15625,0
133.092,15625,0
133.123,15625,0
133.190,15625,0
133.209,15625,0
133.259,15625,0
133.274,15625,0
133.476,15625,0
133.493,15625,0
133.570,15625,0
133.600,15625,0
133.656,15625,0
133.667,15625,0
133.709,15625,0
133.759,15625,0
133.849,15625,0
133.868,15625,0
133.889,15625,0
133.926,15625,0
133.993,15625,0
134.009,15625,0
134.061,15625,0
134.089,15625,0
134.185,15625,0
134.243,15625,0
134.259,15625,0
134.276,15625,0
134.375,15625,0
134.392,15625,0
134.396,15625,0
134.436,15625,0
134.509,15625,0
134.537,15625,0
134.630,15625,0
134.652,15625,0
134.669,15625,0
134.726,15625,0
134.758,15625,0
134.776,15625,0
134.803,15625,0
134.867,15625,0
135.009,15625,0
135.072,15625,0
135.117,15625,0
135.138,15625,0
135.202,15625,0
135.226,15625,0
135.259,15625,0
135.271,15625,0
135.371,15625,0
135.405,15625,0
135.413,15625,0
135.459,15625,0
135.492,15625,0
135.576,15625,0
135.623,15625,0
135.726,15625,0
135.742,15625,0
135.759,15625,0
135.826,15625,0
135.871,15625,0
135.989,15625,0
136.131,15625,0
136.150,15625,0
136.175,15625,0
136.192,15625,0
136.196,15625,0
136.352,15625,0
136.366,15625,0
136.388,15625,0
136.430,15625,0
136.476,15625,0
136.620,15625,0
136.743,15625,0
136.755,15625,0
136.892,15625,0
136.976,15625,0
137.093,15625,0
137.123,15625,0
137.147,15625,0
137.208,15625,0
137.326,15625,0
137.359,15625,0
137.526,15625,0
137.589,15625,0
137.651,15625,0
137.684,15625,0
137.693,15625,0
137.818,15625,0
137.884,15625,0
137.926,15625,0
138.009,15625,0
138.086,15625,0
138.110,15625,0
138.203,15625,0
138.271,15625,0
138.401,15625,0
138.459,15625,0
138.492,15625,0
138.526,15625,0
138.556,15625,0
138.686,15625,0
138.726,15625,0
138.756,15625,0
138.771,15625,0
138.792,15625,0
138.835,15625,0
138.898,15625,0
138.918,15625,0
139.021,15625,0
139.091,15625,0
139.126,15625,0
139.133,15625,0
139.149,15625,0
139.193,15625,0
139.240,15625,0
139.275,15625,0
139.381,15625,0
139.429,15625,0
139.576,15625,0
139.593,15625,0
139.609,15625,0
139.618,15625,0
139.682,15625,0
139.759,15625,0
139.791,15625,0
139.809,15625,0
139.876,15625,0
139.882,15625,0
139.897,15625,0
139.927,15625,0
139.976,15625,0
140.024,15625,0
140.059,15625,0
140.084,15625,0
140.193,15625,0
140.209,15625,0
140.276,15625,0
140.293,15625,0
140.381,15625,0
140.395,15625,0
140.537,15625,0
140.559,15625,0
140.609,15625,0
140.688,15625,0
140.772,15625,0
140.885,15625,0
140.908,15625,0
140.915,15625,0
140.943,15625,0
141.040,15625,0
141.259,15625,0
141.291,15625,0
141.326,15625,0
141.359,15625,0
141.412,15625,0
141.442,15625,0
141.459,15625,0
141.492,15625,0
141.667,15625,0
141.834,15625,0
141.893,15625,0
141.898,15625,0
141.976,15625,0
141.993,15625,0
142.009,15625,0
142.088,15625,0
142.181,15625,0
142.227,15625,0
142.303,15625,0
142.359,15625,0
142.376,15625,0
142.526,15625,0
142.559,15625,0
142.571,15625,0
142.649,15625,0
142.676,15625,0
142.708,15625,0
142.726,15625,0
142.743,15625,0
142.793,15625,0
142.943,15625,0
143.159,15625,0
143.164,15625,0
143.226,15625,0
143.240,15625,0
143.276,15625,0
143.307,15625,0
143.326,15625,0
143.493,15625,0
143.522,15625,0
143.542,15625,0
143.619,15625,0
143.661,15625,0
143.709,15625,0
143.759,15625,0
143.876,15625,0
143.915,15625,0
144.006,15625,0
144.042,15625,0
144.174,15625,0
144.193,15625,0
144.257,15625,0
144.276,15625,0
144.309,15625,0
144.383,15625,0
144.430,15625,0
144.526,15625,0
144.609,15625,0
144.626,15625,0
144.696,15625,0
144.743,15625,0
144.788,15625,0
144.823,15625,0
144.833,15625,0
144.855,15625,0
144.880,15625,0
144.923,15625,0
145.137,15625,0
145.159,15625,0
145.208,15625,0
145.242,15625,0
145.309,15625,0
145.335,15625,0
145.420,15625,0
145.589,15625,0
145.640,15625,0
145.654,15625,0
145.725,15625,0
145.826,15625,0
145.893,15625,0
146.056,15625,0
146.093,15625,0
146.103,15625,0
146.143,15625,0
146.167,15625,0
146.324,15625,0
146.333,15625,0
146.391,15625,0
146.397,15625,0
146.438,15625,0
146.492,15625,0
146.559,15625,0
146.585,15625,0
146.726,15625,0
146.742,15625,0
146.788,15625,0
146.809,15625,0
146.921,15625,0
147.005,15625,0
147.053,15625,0
147.089,15625,0
147.130,15625,0
147.150,15625,0
147.168,15625,0
147.192,15625,0
147.226,15625,0
147.240,15625,0
147.259,15625,0
147.293,15625,0
147.334,15625,0
147.422,15625,0
147.457,15625,0
147.542,15625,0
147.572,15625,0
147.655,15625,0
147.726,15625,0
147.741,15625,0
147.759,15625,0
147.803,15625,0
147.824,15625,0
147.842,15625,0
147.928,15625,0
147.993,15625,0
148.005,15625,0
148.092,15625,0
148.159,15625,0
148.209,15625,0
148.223,15625,0
148.274,15625,0
148.350,15625,0
148.392,15625,0
148.474,15625,0
148.601,15625,0
148.643,15625,0
148.648,15625,0
148.826,15625,0
148.853,15625,0
148.870,15625,0
148.893,15625,0
149.024,15625,0
149.072,15625,0
149.087,15625,0
149.209,15625,0
149.226,15625,0
149.292,15625,0
149.357,15625,0
149.526,15625,0
149.542,15625,0
149.553,15625,0
149.609,15625,0
149.819,15625,0
149.876,15625,0
149.923,15625,0
150.006,15625,0
150.184,15625,0
150.242,15625,0
150.309,15625,0
150.385,15625,0
150.427,15625,0
150.476,15625,0
150.526,15625,0
150.539,15625,0
150.588,15625,0
150.602,15625,0
150.622,15625,0
150.632,15625,0
150.664,15625,0
150.726,15625,0
150.742,15625,0
150.759,15625,0
150.790,15625,0
150.809,15625,0
150.826,15625,0
150.843,15625,0
150.874,15625,0
150.899,15625,0
150.959,15625,0
151.059,15625,0
151.124,15625,0
151.208,15625,0
151.354,15625,0
151.626,15625,0
151.670,15625,0
151.726,15625,0
151.741,15625,0
151.756,15625,0
151.771,15625,0
151.882,15625,0
151.945,15625,0
151.959,15625,0
152.039,15625,0
152.070,15625,0
152.152,15625,0
152.173,15625,0
152.276,15625,0
152.290,15625,0
152.306,15625,0
152.359,15625,0
152.459,15625,0
152.490,15625,0
152.526,15625,0
152.552,15625,0
152.617,15625,0
152.726,15625,0
152.743,15625,0
152.776,15625,0
152.867,15625,0
152.885,15625,0
152.992,15625,0
153.026,15625,0
153.109,15625,0
153.138,15625,0
153.194,15625,0
153.209,15625,0
153.224,15625,0
153.293,15625,0
153.343,15625,0
153.352,15625,0
153.492,15625,0
153.521,15625,0
153.559,15625,0
153.607,15625,0
153.626,15625,0
153.643,15625,0
153.692,15625,0
153.759,15625,0
153.775,15625,0
153.809,15625,0
153.859,15625,0
153.916,15625,0
153.943,15625,0
154.008,15625,0
154.026,15625,0
154.043,15625,0
154.069,15625,0
154.130,15625,0
154.445,15625,0
154.493,15625,0
154.520,15625,0
154.640,15625,0
154.659,15625,0
154.804,15625,0
154.871,15625,0
154.893,15625,0
154.958,15625,0
154.993,15625,0
155.024,15625,0
155.085,15625,0
155.137,15625,0
155.226,15625,0
155.271,15625,0
155.358,15625,0
155.376,15625,0
155.399,15625,0
155.459,15625,0
155.568,15625,0
155.609,15625,0
155.633,15625,0
155.726,15625,0
155.805,15625,0
155.826,15625,0
155.859,15625,0
155.869,15625,0
156.026,15625,0
156.186,15625,0
156.226,15625,0
156.271,15625,0
156.293,15625,0
156.492,15625,0
156.523,15625,0
156.552,15625,0
156.568,15625,0
156.616,15625,0
156.631,15625,0
156.673,15625,0
156.678,15625,0
156.741,15625,0
156.756,15625,0
156.842,15625,0
156.864,15625,0
156.905,15625,0
157.041,15625,0
157.052,15625,0
157.114,15625,0
157.182,15625,0
157.259,15625,0
157.303,15625,0
157.366,15625,0
157.490,15625,0
157.543,15625,0
157.609,15625,0
157.639,15625,0
157.650,15625,0
157.682,15625,0
157.743,15625,0
157.838,15625,0
157.909,15625,0
157.959,15625,0
158.024,15625,0
158.053,15625,0
158.105,15625,0
158.143,15625,0
158.167,15625,0
158.276,15625,0
158.373,15625,0
158.409,15625,0
158.558,15625,0
158.573,15625,0
158.599,15625,0
158.643,15625,0
158.787,15625,0
159.009,15625,0
159.052,15625,0
159.209,15625,0
159.259,15625,0
159.364,15625,0
159.451,15625,0
159.476,15625,0
159.588,15625,0
159.620,15625,0
159.743,15625,0
160.021,15625,0
160.083,15625,0
160.166,15625,0
160.225,15625,0
160.293,15625,0
160.309,15625,0
160.318,15625,0
160.351,15625,0
160.372,15625,0
160.422,15625,0
160.459,15625,0
160.476,15625,0
160.492,15625,0
160.559,15625,0
160.709,15625,0
160.724,15625,0
160.792,15625,0
160.855,15625,0
160.868,15625,0
160.886,15625,0
160.943,15625,0
160.959,15625,0
161.026,15625,0
161.075,15625,0
161.118,15625,0
161.138,15625,0
161.175,15625,0
161.209,15625,0
161.226,15625,0
161.259,15625,0
161.274,15625,0
161.306,15625,0
161.326,15625,0
161.343,15625,0
161.349,15625,0
161.369,15625,0
161.390,15625,0
161.432,15625,0
161.459,15625,0
161.474,15625,0
161.509,15625,0
161.536,15625,0
161.583,15625,0
161.601,15625,0
161.614,15625,0
161.641,15625,0
161.704,15625,0
161.775,15625,0
161.787,15625,0
161.826,15625,0
161.918,15625,0
161.930,15625,0
162.024,15625,0
162.084,15625,0
162.119,15625,0
162.142,15625,0
162.185,15625,0
162.194,15625,0
162.226,15625,0
162.257,15625,0
162.292,15625,0
162.309,15625,0
162.398,15625,0
162.476,15625,0
162.509,15625,0
162.536,15625,0
162.558,15625,0
162.589,15625,0
162.640,15625,0
162.668,15625,0
162.702,15625,0
162.804,15625,0
162.826,15625,0
162.959,15625,0
162.974,15625,0
163.092,15625,0
163.104,15625,0
163.133,15625,0
163.189,15625,0
163.194,15625,0
163.209,15625,0
163.243,15625,0
163.358,15625,0
163.380,15625,0
163.476,15625,0
163.614,15625,0
163.671,15625,0
163.695,15625,0
163.850,15625,0
163.871,15625,0
163.932,15625,0
163.959,15625,0
163.976,15625,0
163.992,15625,0
164.043,15625,0
164.101,15625,0
164.159,15625,0
164.188,15625,0
164.201,15625,0
164.303,15625,0
164.335,15625,0
164.412,15625,0
164.443,15625,0
164.505,15625,0
164.526,15625,0
164.589,15625,0
164.607,15625,0
164.639,15625,0
164.842,15625,0
164.850,15625,0
165.009,15625,0
165.059,15625,0
165.143,15625,0
165.146,15625,0
165.193,15625,0
165.242,15625,0
165.392,15625,0
165.396,15625,0
165.414,15625,0
165.542,15625,0
165.685,15625,0
165.693,15625,0
165.771,15625,0
165.819,15625,0
165.948,15625,0
165.976,15625,0
165.993,15625,0
166.103,15625,0
166.122,15625,0
166.259,15625,0
166.340,15625,0
166.381,15625,0
166.544,15625,0
166.759,15625,0
166.821,15625,0
166.915,15625,0
166.952,15625,0
166.993,15625,0
167.105,15625,0
167.171,15625,0
167.243,15625,0
167.256,15625,0
167.309,15625,0
167.342,15625,0
167.443,15625,0
167.459,15625,0
167.506,15625,0
167.569,15625,0
167.591,15625,0
167.653,15625,0
167.759,15625,0
167.835,15625,0
167.943,15625,0
167.959,15625,0
167.992,15625,0
168.026,15625,0
168.092,15625,0
168.101,15625,0
168.226,15625,0
168.240,15625,0
168.543,15625,0
168.605,15625,0
168.642,15625,0
168.693,15625,0
168.776,15625,0
168.809,15625,0
168.843,15625,0
168.850,15625,0
168.896,15625,0
168.943,15625,0
168.959,15625,0
168.991,15625,0
169.009,15625,0
169.026,15625,0
169.092,15625,0
169.115,15625,0
169.153,15625,0
169.209,15625,0
169.288,15625,0
169.325,15625,0
169.366,15625,0
169.409,15625,0
169.459,15625,0
169.509,15625,0
169.537,15625,0
169.592,15625,0
169.650,15625,0
169.709,15625,0
169.759,15625,0
169.776,15625,0
169.833,15625,0
169.856,15625,0
169.876,15625,0
169.936,15625,0
169.976,15625,0
169.993,15625,0
170.142,15625,0
170.275,15625,0
170.358,15625,0
170.393,15625,0
170.421,15625,0
170.542,15625,0
170.609,15625,0
170.806,15625,0
170.822,15625,0
170.834,15625,0
170.942,15625,0
171.059,15625,0
171.092,15625,0
171.142,15625,0
171.159,15625,0
171.198,15625,0
171.226,15625,0
171.476,15625,0
171.493,15625,0
171.759,15625,0
171.792,15625,0
171.809,15625,0
171.819,15625,0
171.859,15625,0
171.876,15625,0
171.903,15625,0
171.959,15625,0
172.114,15625,0
172.157,15625,0
172.174,15625,0
172.209,15625,0
172.240,15625,0
172.259,15625,0
172.276,15625,0
172.303,15625,0
172.364,15625,0
172.407,15625,0
172.458,15625,0
172.490,15625,0
172.574,15625,0
172.676,15625,0
172.775,15625,0
172.787,15625,0
172.807,15625,0
172.869,15625,0
172.914,15625,0
172.959,15625,0
172.993,15625,0
173.009,15625,0
173.042,15625,0
173.083,15625,0
173.105,15625,0
173.125,15625,0
173.147,15625,0
173.209,15625,0
173.226,15625,0
173.381,15625,0
173.401,15625,0
173.443,15625,0
173.476,15625,0
173.492,15625,0
173.506,15625,0
173.526,15625,0
173.583,15625,0
173.635,15625,0
173.692,15625,0
173.742,15625,0
173.759,15625,0
173.787,15625,0
173.807,15625,0
173.869,15625,0
173.896,15625,0
21.567,15625,1
23.161,15625,1
23.409,15625,1
23.443,15625,1
23.543,15625,1
23.650,15625,1
23.693,15625,1
23.770,15625,1
23.802,15625,1
24.009,15625,1
24.052,15625,1
24.074,15625,1
24.090,15625,1
24.162,15625,1
24.196,15625,1
24.393,15625,1
24.397,15625,1
24.438,15625,1
24.476,15625,1
24.726,15625,1
25.039,15625,1
25.076,15625,1
25.105,15625,1
25.193,15625,1
25.226,15625,1
25.476,15625,1
25.572,15625,1
25.726,15625,1
25.803,15625,1
25.993,15625,1
26.141,15625,1
26.290,15625,1
26.443,15625,1
26.524,15625,1
26.567,15625,1
26.631,15625,1
26.759,15625,1
26.772,15625,1
26.834,15625,1
26.904,15625,1
27.005,15625,1
27.043,15625,1
27.073,15625,1
27.115,15625,1
27.240,15625,1
27.259,15625,1
27.276,15625,1
27.293,15625,1
27.443,15625,1
27.474,15625,1
27.522,15625,1
27.537,15625,1
27.615,15625,1
27.683,15625,1
27.704,15625,1
27.725,15625,1
27.826,15625,1
27.909,15625,1
28.026,15625,1
28.224,15625,1
28.349,15625,1
28.397,15625,1
28.600,15625,1
28.743,15625,1
28.897,15625,1
28.976,15625,1
29.036,15625,1
29.163,15625,1
29.349,15625,1
29.427,15625,1
29.459,15625,1
29.602,15625,1
29.759,15625,1
29.943,15625,1
30.162,15625,1
30.242,15625,1
30.307,15625,1
30.341,15625,1
30.370,15625,1
30.393,15625,1
30.693,15625,1
30.911,15625,1
30.930,15625,1
30.993,15625,1
31.005,15625,1
31.026,15625,1
31.074,15625,1
31.131,15625,1
31.146,15625,1
31.242,15625,1
31.306,15625,1
31.493,15625,1
31.709,15625,1
31.725,15625,1
32.209,15625,1
32.259,15625,1
32.276,15625,1
32.417,15625,1
32.476,15625,1
32.682,15625,1
32.818,15625,1
32.835,15625,1
32.855,15625,1
32.865,15625,1
32.959,15625,1
33.131,15625,1
33.376,15625,1
33.399,15625,1
33.570,15625,1
33.602,15625,1
33.759,15625,1
33.809,15625,1
33.833,15625,1
33.887,15625,1
33.918,15625,1
34.189,15625,1
34.226,15625,1
34.260,15625,1
34.443,15625,1
34.492,15625,1
34.571,15625,1
34.693,15625,1
34.776,15625,1
34.859,15625,1
34.923,15625,1
35.026,15625,1
35.091,15625,1
35.100,15625,1
35.146,15625,1
35.161,15625,1
35.274,15625,1
35.376,15625,1
35.415,15625,1
35.626,15625,1
35.693,15625,1
35.856,15625,1
35.976,15625,1
36.381,15625,1
36.443,15625,1
36.492,15625,1
36.923,15625,1
37.059,15625,1
37.167,15625,1
37.177,15625,1
37.240,15625,1
37.293,15625,1
37.323,15625,1
37.343,15625,1
37.367,15625,1
37.509,15625,1
37.617,15625,1
38.052,15625,1
38.196,15625,1
38.209,15625,1
38.557,15625,1
38.585,15625,1
38.620,15625,1
38.662,15625,1
38.740,15625,1
38.868,15625,1
39.382,15625,1
39.403,15625,1
39.523,15625,1
39.826,15625,1
40.101,15625,1
40.153,15625,1
40.349,15625,1
40.365,15625,1
40.443,15625,1
40.476,15625,1
40.524,15625,1
40.901,15625,1
40.912,15625,1
40.942,15625,1
40.959,15625,1
41.426,15625,1
41.459,15625,1
41.526,15625,1
41.539,15625,1
41.685,15625,1
41.709,15625,1
41.852,15625,1
41.919,15625,1
42.043,15625,1
42.076,15625,1
42.336,15625,1
42.403,15625,1
42.509,15625,1
42.592,15625,1
42.626,15625,1
42.776,15625,1
42.802,15625,1
43.476,15625,1
43.826,15625,1
43.851,15625,1
43.905,15625,1
43.932,15625,1
44.041,15625,1
44.243,15625,1
44.398,15625,1
44.476,15625,1
44.552,15625,1
44.593,15625,1
44.843,15625,1
44.959,15625,1
45.006,15625,1
45.026,15625,1
45.074,15625,1
45.141,15625,1
45.186,15625,1
45.342,15625,1
45.369,15625,1
45.408,15625,1
45.507,15625,1
45.630,15625,1
45.681,15625,1
45.692,15625,1
45.818,15625,1
45.858,15625,1
45.975,15625,1
46.193,15625,1
46.341,15625,1
46.640,15625,1
46.850,15625,1
46.884,15625,1
47.086,15625,1
47.536,15625,1
47.674,15625,1
47.859,15625,1
47.882,15625,1
48.070,15625,1
48.134,15625,1
48.240,15625,1
48.259,15625,1
48.276,15625,1
48.293,15625,1
48.401,15625,1
48.426,15625,1
48.593,15625,1
48.602,15625,1
48.642,15625,1
48.657,15625,1
49.276,15625,1
49.398,15625,1
49.630,15625,1
49.819,15625,1
50.026,15625,1
50.069,15625,1
50.131,15625,1
50.193,15625,1
50.259,15625,1
50.276,15625,1
50.429,15625,1
50.459,15625,1
50.659,15625,1
50.725,15625,1
50.787,15625,1
50.868,15625,1
51.026,15625,1
51.040,15625,1
51.059,15625,1
51.163,15625,1
51.184,15625,1
51.293,15625,1
51.493,15625,1
51.523,15625,1
51.759,15625,1
51.838,15625,1
51.851,15625,1
51.893,15625,1
51.913,15625,1
51.975,15625,1
52.009,15625,1
52.026,15625,1
52.242,15625,1
52.290,15625,1
52.459,15625,1
52.476,15625,1
52.583,15625,1
52.677,15625,1
52.709,15625,1
52.759,15625,1
52.818,15625,1
52.835,15625,1
52.850,15625,1
52.886,15625,1
52.959,15625,1
53.326,15625,1
53.397,15625,1
53.638,15625,1
53.709,15625,1
53.726,15625,1
53.743,15625,1
53.889,15625,1
54.191,15625,1
54.317,15625,1
54.427,15625,1
54.556,15625,1
