timestamp_ms,pid,private_mb,workingset_mb,responding
42,8180,67.5,36.6,True
2062,8180,517.6,430.2,True
4068,8180,668.8,576.3,True
6077,8180,823.8,722.1,True
8097,8180,823.5,721.9,True
10103,8180,822.8,721.3,True
12113,8180,822.9,721.4,True
14121,8180,822.9,721.4,True
16129,8180,822.8,721.3,True
18135,8180,734.5,633.2,True
