timestamp_ms,pid,private_mb,workingset_mb,responding
43,25724,75.3,40.7,True
2066,25724,517.9,432.7,True
4076,25724,669.3,579.3,True
6086,25724,819.9,724.8,True
8106,25724,819.8,724.6,True
10115,25724,819.1,723.9,True
12123,25724,819,723.9,True
14131,25724,819,723.9,True
16139,25724,823.1,724,True
18148,25724,734.7,635.9,True
